perSquarePrice,square,orientation,houseUrl,floor,houseType,xiaoqu,totalPrice,buildInfo,houseArea
53815,43.11平,朝南北,http://sh.lianjia.com/ershoufang/sh4646955.html,中区/4层,2室0厅,阳曲路570弄,232万,1993年建,闸北彭浦
55383,77.64平,朝东,http://sh.lianjia.com/ershoufang/sh4646612.html,中区/5层,2室1厅,控江二村107弄小区,430万,2000年建,杨浦黄兴公园
57863,52.71平,朝南北,http://sh.lianjia.com/ershoufang/sh4646269.html,高区/6层,2室1厅,杨新路80弄,305万,1994年建,浦东三林
27569,90.68平,,http://sh.lianjia.com/ershoufang/sh4645575.html,中区/5层,3室1厅,桃源二村,250万,,浦东惠南
107692,65.0平,,http://sh.lianjia.com/ershoufang/sh4644746.html,高区/6层,2室1厅,泰康路21号,700万,1988年建,黄浦打浦桥
38752,52.9平,朝南,http://sh.lianjia.com/ershoufang/sh4644111.html,高区/6层,2室1厅,红旗四街坊,205万,1989年建,闵行老闵行
69386,47.56平,朝南,http://sh.lianjia.com/ershoufang/sh4643871.html,低区/4层,1室1厅,茶陵小区,330万,1958年建,徐汇斜土路
35568,112.46平,朝南,http://sh.lianjia.com/ershoufang/sh4403365.html,中区/6层,3室2厅,鸿基公寓,400万,1998年建,浦东川沙
39056,131.86平,朝南北,http://sh.lianjia.com/ershoufang/sh4164686.html,低区/11层,3室2厅,佰田大富苑,515万,2005年建,浦东周浦
68240,300.41平,朝南北,http://sh.lianjia.com/ershoufang/sh4572982.html,高区/16层,6室3厅,佳信都市花园（公寓）,2050万,1998年建,长宁新华路
61681,39.72平,朝南北,http://sh.lianjia.com/ershoufang/sh4569835.html,高区/6层,1室1厅,铁路新村（华池路）,245万,1980年建,普陀光新
59375,84.21平,朝南,http://sh.lianjia.com/ershoufang/sh4530585.html,高区/6层,3室1厅,新长征花苑,500万,1997年建,普陀长征
58004,64.65平,朝南北,http://sh.lianjia.com/ershoufang/sh4519956.html,高区/7层,2室1厅,松苑小区,375万,1995年建,杨浦黄兴公园
70786,89.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4509956.html,低区/6层,2室2厅,阳城美景,630万,2005年建,闸北阳城
46306,47.51平,朝南,http://sh.lianjia.com/ershoufang/sh4503574.html,中区/5层,2室0厅,淞南新村,220万,1984年建,宝山淞南
39691,88.18平,朝南北,http://sh.lianjia.com/ershoufang/sh4501139.html,中区/14层,2室2厅,中凌东港苑,350万,2009年建,浦东外高桥
60413,62.9平,朝东,http://sh.lianjia.com/ershoufang/sh4277097.html,低区/6层,2室1厅,青年路188号,380万,1993年建,闵行七宝
61317,67.68平,朝南北,http://sh.lianjia.com/ershoufang/sh4684626.html,高区/6层,2室1厅,南华苑,415万,1996年建,宝山大华
66247,30.19平,朝南,http://sh.lianjia.com/ershoufang/sh4680744.html,低区/6层,1室0厅,甘泉三村,200万,1986年建,普陀甘泉宜川
52726,44.57平,朝南,http://sh.lianjia.com/ershoufang/sh4671899.html,中区/17层,1室0厅,纺平大楼小区,235万,1987年建,杨浦周家嘴路
51063,57.38平,朝南,http://sh.lianjia.com/ershoufang/sh4646596.html,高区/6层,2室1厅,通河八村,293万,1994年建,宝山通河
59484,97.84平,朝南,http://sh.lianjia.com/ershoufang/sh4565810.html,高区/23层,2室2厅,梅陇四村,582万,1997年建,徐汇华东理工
56179,89.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4565637.html,高区/6层,3室2厅,凌兆新村（上浦路69弄）,500万,1997年建,浦东三林
60769,44.43平,朝南,http://sh.lianjia.com/ershoufang/sh4565444.html,高区/6层,1室1厅,东泉小区,270万,1994年建,徐汇植物园
66496,46.92平,朝南,http://sh.lianjia.com/ershoufang/sh4565211.html,低区/7层,1室1厅,曹杨五村（杏梅园）,312万,1990年建,普陀曹杨
75797,113.46平,,http://sh.lianjia.com/ershoufang/sh4563221.html,高区/34层,2室2厅,虹祺花苑（公寓）,860万,1999年建,虹口四川北路
44650,54.87平,朝南,http://sh.lianjia.com/ershoufang/sh4560296.html,中区/5层,1室1厅,潼港四村,245万,1991年建,浦东外高桥
76784,44.28平,朝南,http://sh.lianjia.com/ershoufang/sh4558761.html,低区/6层,2室0厅,国年路102弄,340万,1976年建,杨浦五角场
54815,39.77平,朝南,http://sh.lianjia.com/ershoufang/sh4557718.html,高区/6层,1室1厅,临沂二村,218万,1986年建,浦东南码头
54347,41.4平,朝南,http://sh.lianjia.com/ershoufang/sh4554331.html,高区/6层,1室1厅,市光二村,225万,1990年建,杨浦中原
90374,47.58平,朝南,http://sh.lianjia.com/ershoufang/sh4537641.html,低区/6层,2室1厅,丽园新村,430万,1986年建,黄浦五里桥
52196,96.75平,朝南,http://sh.lianjia.com/ershoufang/sh4537443.html,中区/6层,2室1厅,天鹅泉公寓,505万,2009年建,浦东外高桥
57385,67.09平,,http://sh.lianjia.com/ershoufang/sh4534672.html,中区/24层,2室0厅,内江二村,385万,1993年建,杨浦周家嘴路
62731,48.62平,朝南北,http://sh.lianjia.com/ershoufang/sh4533063.html,高区/6层,2室1厅,化工二三村,305万,1989年建,徐汇华东理工
60323,65.48平,朝南,http://sh.lianjia.com/ershoufang/sh4527197.html,中区/6层,2室1厅,金桥新村四街坊（长岛路1203弄）,395万,1997年建,浦东金桥
58055,97.32平,朝南北,http://sh.lianjia.com/ershoufang/sh4525645.html,高区/6层,2室2厅,中大新苑,565万,2001年建,浦东金桥
70038,77.1平,朝东,http://sh.lianjia.com/ershoufang/sh4524445.html,高区/26层,2室1厅,大连小区,540万,1994年建,虹口临平路
54355,134.3平,朝南北,http://sh.lianjia.com/ershoufang/sh4523921.html,高区/6层,4室2厅,嘉宝都市港湾,730万,2006年建,嘉定丰庄
66846,59.24平,朝南,http://sh.lianjia.com/ershoufang/sh4521403.html,高区/5层,2室1厅,上南九村,396万,,浦东世博
58762,115.72平,朝南北,http://sh.lianjia.com/ershoufang/sh4521063.html,高区/6层,3室1厅,建灵公寓,680万,1997年建,闸北西藏北路
28089,97.9平,朝南,http://sh.lianjia.com/ershoufang/sh4520598.html,高区/6层,3室1厅,文化新村（惠南）,275万,1994年建,浦东惠南
59333,128.09平,朝南北,http://sh.lianjia.com/ershoufang/sh4520422.html,高区/6层,3室2厅,芳丽苑,760万,2002年建,浦东北蔡
62468,138.47平,朝东南,http://sh.lianjia.com/ershoufang/sh4519695.html,高区/18层,4室2厅,开城公寓,865万,1997年建,长宁古北
64218,49.83平,朝南,http://sh.lianjia.com/ershoufang/sh4518689.html,高区/24层,1室1厅,云台二小区,320万,1995年建,浦东世博
41617,136.96平,,http://sh.lianjia.com/ershoufang/sh4518686.html,中区/6层,3室2厅,界龙新世纪公寓,570万,2000年建,浦东川沙
67860,85.47平,朝南北,http://sh.lianjia.com/ershoufang/sh4518660.html,高区/7层,3室1厅,白玉新村,580万,1997年建,普陀武宁
54103,60.07平,朝南,http://sh.lianjia.com/ershoufang/sh4501896.html,高区/6层,2室1厅,莱阳北小区,325万,1993年建,浦东金桥
69348,64.89平,朝南北,http://sh.lianjia.com/ershoufang/sh4498732.html,高区/6层,2室1厅,万佳苑,450万,1998年建,杨浦黄兴公园
49710,60.35平,朝南北,http://sh.lianjia.com/ershoufang/sh4497845.html,中区/6层,2室1厅,淞南五村,300万,1997年建,宝山淞南
83982,115.5平,朝南北,http://sh.lianjia.com/ershoufang/sh4497782.html,高区/12层,3室2厅,东银茗苑,970万,2001年建,杨浦周家嘴路
38680,73.68平,朝南,http://sh.lianjia.com/ershoufang/sh4497432.html,高区/5层,2室1厅,新川路742弄,285万,1994年建,浦东川沙
64176,130.89平,朝南北,http://sh.lianjia.com/ershoufang/sh4494169.html,中区/6层,3室2厅,帆升公寓,840万,2003年建,杨浦周家嘴路
49316,50.49平,朝南北,http://sh.lianjia.com/ershoufang/sh4493737.html,高区/6层,1室1厅,民主花园,249万,1994年建,宝山张庙
70145,185.33平,朝南北,http://sh.lianjia.com/ershoufang/sh4492474.html,高区/6层,5室2厅,虹桥大仕馆,1300万,2001年建,徐汇田林
88362,113.17平,朝南北,http://sh.lianjia.com/ershoufang/sh4492430.html,低区/8层,3室2厅,尚东国际名园,1000万,2007年建,浦东三林
46350,137.0平,朝南,http://sh.lianjia.com/ershoufang/sh4490611.html,高区/6层,4室2厅,汇丰佳苑,635万,2004年建,嘉定丰庄
72723,105.88平,朝南北,http://sh.lianjia.com/ershoufang/sh4397060.html,低区/12层,2室2厅,金棕榈公寓,770万,2001年建,闸北西藏北路
64687,120.58平,朝南北,http://sh.lianjia.com/ershoufang/sh4390028.html,高区/17层,3室2厅,名嘉新苑,780万,2007年建,浦东三林
64024,64.35平,朝北,http://sh.lianjia.com/ershoufang/sh4388146.html,中区/7层,2室1厅,番禺路222弄,412万,1993年建,长宁新华路
52889,91.7平,朝南,http://sh.lianjia.com/ershoufang/sh4387502.html,低区/12层,2室1厅,芳苑小区,485万,1996年建,闸北彭浦
53920,50.63平,朝南北,http://sh.lianjia.com/ershoufang/sh4386374.html,高区/6层,2室0厅,新黄小区,273万,1995年建,普陀甘泉宜川
49869,80.21平,朝南,http://sh.lianjia.com/ershoufang/sh4377107.html,中区/6层,2室1厅,民星一村,400万,1988年建,杨浦中原
43086,62.2平,朝南,http://sh.lianjia.com/ershoufang/sh4365050.html,高区/6层,2室1厅,桃浦六村绿春苑,268万,1994年建,普陀桃浦
74684,167.37平,朝东西,http://sh.lianjia.com/ershoufang/sh4346941.html,高区/34层,3室2厅,佳安公寓,1250万,2000年建,徐汇徐家汇
118361,97.16平,朝南,http://sh.lianjia.com/ershoufang/sh4691550.html,中区/27层,2室2厅,黄浦新苑（公寓）,1150万,2007年建,黄浦蓬莱公园
52222,90.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4690930.html,高区/18层,2室2厅,锦绣华都,470万,2010年建,浦东御桥
62091,61.2平,朝南,http://sh.lianjia.com/ershoufang/sh4684752.html,中区/7层,2室1厅,龙南六村,380万,1997年建,徐汇龙华
50740,72.92平,朝南北,http://sh.lianjia.com/ershoufang/sh4683109.html,中区/6层,2室1厅,凌兆新村（上浦路36弄）,370万,1995年建,浦东三林
65116,53.75平,朝南,http://sh.lianjia.com/ershoufang/sh4682369.html,高区/6层,2室1厅,金旋小区,350万,1995年建,浦东北蔡
88201,180.27平,朝南,http://sh.lianjia.com/ershoufang/sh4682157.html,中区/32层,3室2厅,耀江国际广场（公寓）,1590万,2006年建,虹口北外滩
46199,47.62平,朝南,http://sh.lianjia.com/ershoufang/sh4681086.html,高区/6层,1室1厅,鹤北新村,220万,1994年建,闵行老闵行
47083,120.0平,朝南,http://sh.lianjia.com/ershoufang/sh4680044.html,中区/18层,3室2厅,阳光威尼斯（四期）（公寓）,565万,2009年建,普陀真光
66146,34.62平,朝南,http://sh.lianjia.com/ershoufang/sh4679975.html,中区/6层,1室0厅,曹杨二村,229万,1983年建,普陀曹杨
72324,62.22平,朝南,http://sh.lianjia.com/ershoufang/sh4661190.html,低区/6层,2室1厅,太浜巷小区,450万,1989年建,普陀光新
33557,93.87平,朝南,http://sh.lianjia.com/ershoufang/sh4660543.html,中区/14层,2室2厅,阳光春城,315万,2009年建,奉贤南桥
66199,51.36平,朝南,http://sh.lianjia.com/ershoufang/sh4659425.html,高区/7层,2室1厅,江浦路749号,340万,1987年建,杨浦东外滩
71902,87.34平,朝南北,http://sh.lianjia.com/ershoufang/sh4658837.html,高区/6层,2室2厅,新江湾时代花园,628万,2000年建,杨浦新江湾城
83006,96.98平,朝南北,http://sh.lianjia.com/ershoufang/sh4657971.html,低区/12层,2室2厅,张杨花苑,805万,2000年建,浦东洋泾
76770,45.33平,朝南,http://sh.lianjia.com/ershoufang/sh4657009.html,高区/6层,1室1厅,大明小区,348万,1992年建,长宁中山公园
92676,32.91平,朝南,http://sh.lianjia.com/ershoufang/sh4656573.html,高区/6层,1室1厅,正红里,305万,1976年建,普陀长寿路
63134,44.35平,朝南,http://sh.lianjia.com/ershoufang/sh4655451.html,低区/6层,1室1厅,金杨新村五街坊,280万,1994年建,浦东金杨
81280,203.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4643833.html,低区/15层,4室2厅,新湖明珠城,1650万,,普陀武宁
62617,58.29平,朝西北,http://sh.lianjia.com/ershoufang/sh4643122.html,低区/20层,2室0厅,永兴小马路70号,365万,1985年建,闸北西藏北路
39660,88.25平,朝南,http://sh.lianjia.com/ershoufang/sh4642312.html,高区/6层,3室1厅,高南新村,350万,1995年建,浦东外高桥
46663,135.01平,朝南,http://sh.lianjia.com/ershoufang/sh4642304.html,中区/6层,3室2厅,康泰新城,630万,2003年建,宝山大华
58030,34.12平,朝南,http://sh.lianjia.com/ershoufang/sh4642242.html,高区/4层,1室0厅,控江五村,198万,1957年建,杨浦黄兴公园
72509,38.34平,朝南,http://sh.lianjia.com/ershoufang/sh4642056.html,高区/6层,1室1厅,国顺路395弄,278万,1983年建,杨浦五角场
36878,128.8平,朝南北,http://sh.lianjia.com/ershoufang/sh4641356.html,低区/15层,3室2厅,上海康城,475万,2008年建,闵行莘庄
71138,29.52平,朝南,http://sh.lianjia.com/ershoufang/sh4641072.html,中区/5层,1室0厅,日晖六村,210万,1958年建,徐汇斜土路
68174,64.54平,朝东北,http://sh.lianjia.com/ershoufang/sh4639879.html,中区/28层,2室0厅,武宁小城,440万,1997年建,普陀武宁
53453,121.6平,朝南北,http://sh.lianjia.com/ershoufang/sh4639766.html,中区/14层,3室2厅,绿洲康城亲水湾（东区）,650万,2010年建,浦东御桥
61379,40.73平,朝南,http://sh.lianjia.com/ershoufang/sh4639580.html,高区/6层,1室1厅,长风一村小区,250万,1981年建,普陀长风
45572,69.12平,朝南北,http://sh.lianjia.com/ershoufang/sh4638614.html,高区/6层,2室1厅,驰骋小区,315万,,闵行航华
62535,124.73平,朝南北,http://sh.lianjia.com/ershoufang/sh4637726.html,低区/11层,2室2厅,阳城贵都,780万,2009年建,闸北阳城
73092,102.61平,朝东北,http://sh.lianjia.com/ershoufang/sh4635911.html,中区/23层,4室1厅,怡福苑,750万,2005年建,杨浦五角场
59738,52.73平,朝南北,http://sh.lianjia.com/ershoufang/sh4635667.html,低区/7层,2室0厅,怡佳苑,315万,1994年建,杨浦黄兴公园
54670,42.07平,朝南,http://sh.lianjia.com/ershoufang/sh4634326.html,中区/6层,1室1厅,平顺小区,230万,1985年建,闸北彭浦
90659,170.97平,朝南北,http://sh.lianjia.com/ershoufang/sh4634020.html,高区/12层,3室3厅,第九城市（一期）,1550万,2004年建,浦东联洋
78389,130.12平,朝南,http://sh.lianjia.com/ershoufang/sh4633907.html,中区/23层,3室2厅,珠江香樟园,1020万,2003年建,杨浦周家嘴路
57023,85.93平,朝南北,http://sh.lianjia.com/ershoufang/sh4632973.html,低区/6层,2室2厅,工农四村五街坊,490万,1996年建,杨浦中原
56413,33.68平,,http://sh.lianjia.com/ershoufang/sh4630974.html,高区/6层,1室0厅,闻喜路1223弄,190万,1991年建,闸北彭浦
61864,59.0平,朝南,http://sh.lianjia.com/ershoufang/sh4629872.html,低区/5层,2室1厅,控江路896弄,365万,1957年建,杨浦控江路
68855,37.76平,朝南,http://sh.lianjia.com/ershoufang/sh4629220.html,高区/6层,1室1厅,西江湾路115号,260万,1985年建,虹口鲁迅公园
92136,54.81平,朝东南,http://sh.lianjia.com/ershoufang/sh4627742.html,中区/6层,2室1厅,黄家小区,505万,1990年建,黄浦董家渡
60132,69.18平,朝南北,http://sh.lianjia.com/ershoufang/sh4627105.html,高区/7层,2室1厅,银桥花苑,416万,1999年建,浦东金桥
87421,38.32平,朝南,http://sh.lianjia.com/ershoufang/sh4625256.html,低区/20层,1室1厅,康瞿小区,335万,1990年建,黄浦打浦桥
61839,55.79平,朝南,http://sh.lianjia.com/ershoufang/sh4624413.html,低区/17层,2室1厅,中环1号（一期）,345万,2008年建,宝山大华
68478,48.19平,朝南,http://sh.lianjia.com/ershoufang/sh4622592.html,低区/6层,2室1厅,车站西路小区,330万,1985年建,虹口江湾镇
67934,51.52平,朝南北,http://sh.lianjia.com/ershoufang/sh4620335.html,低区/6层,1室1厅,青年路237号,350万,1994年建,闵行七宝
49706,44.26平,朝南,http://sh.lianjia.com/ershoufang/sh4610956.html,中区/5层,2室0厅,海滨二村（宝山）,220万,1981年建,宝山淞宝
84745,37.17平,朝南,http://sh.lianjia.com/ershoufang/sh4610669.html,低区/6层,1室1厅,乳山三村,315万,1981年建,浦东陆家嘴
70263,39.85平,朝南,http://sh.lianjia.com/ershoufang/sh4609859.html,低区/5层,1室1厅,市民村,280万,1970年建,徐汇徐家汇
54184,62.38平,朝南,http://sh.lianjia.com/ershoufang/sh4609170.html,中区/6层,2室1厅,通河一村,338万,1986年建,宝山张庙
74875,146.91平,朝南北,http://sh.lianjia.com/ershoufang/sh4608736.html,高区/18层,4室3厅,名嘉新苑,1100万,2007年建,浦东三林
70639,38.93平,朝南,http://sh.lianjia.com/ershoufang/sh4607501.html,高区/7层,1室0厅,大连路1188弄,275万,1992年建,杨浦鞍山
61011,33.6平,朝北,http://sh.lianjia.com/ershoufang/sh4607435.html,中区/5层,1室0厅,商业二村,205万,1958年建,虹口凉城
55830,54.63平,朝南北,http://sh.lianjia.com/ershoufang/sh4606474.html,高区/6层,2室1厅,昌五小区,305万,1994年建,浦东世博
65016,79.98平,朝东南,http://sh.lianjia.com/ershoufang/sh4604659.html,中区/3层,2室1厅,未来域,520万,2006年建,浦东三林
57812,96.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4604491.html,中区/6层,2室2厅,望源公寓,555万,2000年建,闸北永和
59563,44.49平,朝南,http://sh.lianjia.com/ershoufang/sh4604053.html,高区/6层,2室0厅,泰山一村,265万,1982年建,普陀甘泉宜川
63734,31.38平,朝南,http://sh.lianjia.com/ershoufang/sh4603606.html,高区/6层,1室0厅,曹杨三村（兰岭园）,200万,1981年建,普陀曹杨
38137,86.53平,朝南北,http://sh.lianjia.com/ershoufang/sh4602758.html,高区/6层,2室2厅,友谊家园,330万,2013年建,宝山杨行
40540,148.0平,,http://sh.lianjia.com/ershoufang/sh4601990.html,高区/11层,3室2厅,鼎信公寓,600万,2002年建,松江松江新城
64462,121.0平,,http://sh.lianjia.com/ershoufang/sh4601835.html,高区/32层,3室2厅,新梅莘苑,780万,2005年建,闵行莘庄
57989,39.49平,朝南北,http://sh.lianjia.com/ershoufang/sh4600588.html,低区/6层,1室0厅,梅陇二村,229万,1988年建,闵行梅陇
51109,80.22平,朝南,http://sh.lianjia.com/ershoufang/sh4599984.html,高区/27层,2室2厅,保利叶上海（一期）,410万,2010年建,宝山顾村
46917,61.81平,朝南北,http://sh.lianjia.com/ershoufang/sh4597650.html,高区/6层,2室1厅,海上新村,290万,1996年建,闵行古美
38130,70.81平,朝南北,http://sh.lianjia.com/ershoufang/sh4596862.html,高区/6层,2室1厅,潼港一村,270万,1992年建,浦东外高桥
61004,50.16平,朝南,http://sh.lianjia.com/ershoufang/sh4595864.html,低区/6层,1室1厅,新世纪花苑（二期）（浦东）,306万,1996年建,浦东世博
71934,52.27平,,http://sh.lianjia.com/ershoufang/sh4594771.html,中区/24层,1室1厅,开开公寓,376万,1997年建,普陀长风
52579,50.4平,朝南北,http://sh.lianjia.com/ershoufang/sh4587350.html,高区/6层,2室0厅,临汾路583号,265万,1990年建,闸北彭浦
